Region,Atmospheric Condition,Area,Roadway,Age,Alcohol Results,Person Type,Drug Involvement,Gender,Injury Severity
Midwest,"Fog, Smog, Smoke",Rural,Principal Arterial,65,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,"Fog, Smog, Smoke",Rural,Principal Arterial,52,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Midwest,"Fog, Smog, Smoke",Rural,Principal Arterial,23,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Midwest,"Fog, Smog, Smoke",Rural,Principal Arterial,73,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,"Fog, Smog, Smoke",Urban,Principal Arterial,40,Yes,Pedestrian,Unknown,Female,Fatal Injury (K)
Northeast,"Fog, Smog, Smoke",Rural,Principal Arterial,44,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
Northeast,"Fog, Smog, Smoke",Rural,Principal Arterial,32,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
Northeast,"Fog, Smog, Smoke",Urban,Principal Arterial,28,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Northeast,"Fog, Smog, Smoke",Urban,Principal Arterial,46,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Northeast,"Fog, Smog, Smoke",Rural,Principal Arterial,21,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Incapacitating Injury (A)
South,"Fog, Smog, Smoke",Urban,Principal Arterial,46,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
South,"Fog, Smog, Smoke",Urban,Principal Arterial,53,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,"Fog, Smog, Smoke",Urban,Principal Arterial,24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,"Fog, Smog, Smoke",Rural,Principal Arterial,18,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,"Fog, Smog, Smoke",Urban,Principal Arterial,89,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,"Fog, Smog, Smoke",Urban,Principal Arterial,4,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Possible Injury (C)
West,"Fog, Smog, Smoke",Urban,Principal Arterial,50,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,"Fog, Smog, Smoke",Urban,Principal Arterial,22,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,"Fog, Smog, Smoke",Rural,Principal Arterial,21,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
West,Unknown,Urban,Principal Arterial,29,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Unknown,Rural,Principal Arterial,25,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Unknown,Rural,Principal Arterial,51,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Unknown,Rural,Principal Arterial,18,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,33,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,23,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
Midwest,Rain,Rural,Principal Arterial,16,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,51,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,78,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,85,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,28,No,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,35,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,48,No,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
Midwest,Rain,Rural,Principal Arterial,33,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Midwest,Rain,Urban,Principal Arterial,25,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,Rain,Urban,Principal Arterial,27,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
Midwest,Rain,Rural,Principal Arterial,25,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,62,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Urban,Principal Arterial,26,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,32,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Midwest,Rain,Urban,Principal Arterial,5,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Urban,Principal Arterial,7,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Urban,Principal Arterial,8,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,14,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,33,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Urban,Principal Arterial,24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Rain,Rural,Principal Arterial,11,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Midwest,Rain,Rural,Principal Arterial,54,No,Driver of a Motor Vehicle In-Transport,Yes,Female,Fatal Injury (K)
Northeast,Rain,Rural,Principal Arterial,70,Unknown,Pedestrian,No,Female,Fatal Injury (K)
Northeast,Rain,Rural,Principal Arterial,90,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Northeast,Rain,Rural,Principal Arterial,18,No,Driver of a Motor Vehicle In-Transport,No,Female,No Injury (O)
Northeast,Rain,Rural,Principal Arterial,37,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,No Injury (O)
Northeast,Rain,Rural,Principal Arterial,40,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Northeast,Rain,Rural,Principal Arterial,41,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Northeast,Rain,Rural,Principal Arterial,71,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Northeast,Rain,Rural,Principal Arterial,68,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
Northeast,Rain,Rural,Principal Arterial,67,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
Northeast,Rain,Urban,Principal Arterial,21,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Northeast,Rain,Urban,Principal Arterial,23,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,45,No,Passenger of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,68,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,46,No,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
South,Rain,Rural,Principal Arterial,49,No,Driver of a Motor Vehicle In-Transport,No,Female,No Injury (O)
South,Rain,Rural,Principal Arterial,80,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Principal Arterial,26,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,36,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,61,Unknown,Pedestrian,No,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,88,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Urban,Principal Arterial,69,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,48,No,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
South,Rain,Rural,Principal Arterial,28,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
South,Rain,Rural,Principal Arterial,32,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
South,Rain,Urban,Principal Arterial,59,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
South,Rain,Rural,Principal Arterial,49,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Principal Arterial,70,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Principal Arterial,21,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
South,Rain,Rural,Principal Arterial,27,No,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
South,Rain,Rural,Principal Arterial,54,No,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
South,Rain,Rural,Principal Arterial,53,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,29,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Principal Arterial,79,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Principal Arterial,36,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
South,Rain,Rural,Principal Arterial,68,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,4,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
South,Rain,Urban,Principal Arterial,18,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,23,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,26,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,64,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,67,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,97,Unknown,Occupant of a Motor Vehicle Not In- Transport,Unknown,Not Reported,Possible Injury (C)
South,Rain,Urban,Principal Arterial,62,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,19,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,41,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,53,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Principal Arterial,62,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Urban,Principal Arterial,30,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Urban,Principal Arterial,23,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,Rain,Rural,Principal Arterial,27,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,33,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,70,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,28,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,12,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
West,Rain,Rural,Principal Arterial,56,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,No Injury (O)
West,Rain,Rural,Principal Arterial,45,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
West,Rain,Rural,Principal Arterial,52,No,Driver of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
West,Rain,Rural,Principal Arterial,5,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Possible Injury (C)
West,Rain,Rural,Principal Arterial,8,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Possible Injury (C)
West,Rain,Rural,Principal Arterial,22,Yes,Pedestrian,No,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,47,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,32,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,37,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,66,No,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
West,Rain,Rural,Principal Arterial,43,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
West,Rain,Urban,Principal Arterial,37,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,15,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
West,Rain,Rural,Principal Arterial,47,No,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
West,Rain,Urban,Principal Arterial,57,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
West,Rain,Rural,Principal Arterial,18,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,22,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,65,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,24,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,25,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,44,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
West,Rain,Rural,Principal Arterial,45,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
West,Rain,Rural,Principal Arterial,8,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Rain,Rural,Principal Arterial,39,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Rain,Rural,Principal Arterial,75,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Rain,Urban,Principal Arterial,29,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
West,Rain,Urban,Principal Arterial,41,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
West,Rain,Urban,Principal Arterial,69,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
West,Rain,Rural,Principal Arterial,10,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,45,Yes,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,19,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
West,Rain,Urban,Principal Arterial,27,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
West,Rain,Rural,Principal Arterial,12,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,15,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,18,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,25,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,64,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Rural,Principal Arterial,75,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Urban,Principal Arterial,75,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Rain,Urban,Principal Arterial,19,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Rain,Urban,Principal Arterial,82,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Rain,Urban,Principal Arterial,36,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
West,Rain,Rural,Principal Arterial,27,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,53,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Rural,Principal Arterial,72,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,27,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,30,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Urban,Principal Arterial,49,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Severe Crosswinds,Rural,Principal Arterial,56,No,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
Midwest,Severe Crosswinds,Rural,Principal Arterial,58,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Severe Crosswinds,Urban,Principal Arterial,66,No,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
West,Severe Crosswinds,Rural,Principal Arterial,65,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Severe Crosswinds,Rural,Principal Arterial,34,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
West,Severe Crosswinds,Rural,Principal Arterial,82,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Severe Crosswinds,Rural,Principal Arterial,32,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Principal Arterial,39,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Principal Arterial,53,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Principal Arterial,66,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
